00:00,284.6,986.1,83.0,284.8,1013.0,120.6,27.3,10.8,38.8,1.6,0.0,108.9,0.0,0.0
00:10,285.0,983.5,57.7,284.5,1011.3,101.7,27.6,10.8,41.6,1.4,0.0,116.4,0.0,0.0
00:20,285.0,988.5,69.6,284.7,1038.1,74.3,27.4,10.7,41.9,1.5,0.0,105.8,0.0,0.0
00:30,284.6,988.3,68.3,284.0,1029.0,70.6,27.5,10.7,38.7,1.5,0.0,80.4,0.0,0.0
00:40,284.8,988.4,81.5,284.8,1027.3,70.7,27.4,10.7,38.9,1.2,0.0,67.6,0.0,0.0
00:50,285.6,987.1,84.8,284.0,1018.2,70.7,27.1,10.7,38.6,1.2,0.0,56.6,0.0,0.0
01:00,285.1,989.3,99.8,285.0,1010.2,70.9,27.4,10.7,37.9,1.3,0.0,51.4,-23.8,0.0
01:10,284.9,987.4,77.9,284.3,1011.5,66.3,27.3,10.7,38.8,1.3,0.0,51.1,-24.3,0.0
01:20,285.1,994.9,80.7,283.7,1017.4,45.2,27.4,10.7,37.3,1.5,0.0,48.0,-24.1,0.0
01:30,284.9,992.1,70.0,284.8,1020.6,27.2,27.3,10.7,39.8,1.6,0.0,59.0,-48.7,0.0
01:40,285.3,994.1,58.9,284.2,1029.9,25.8,27.5,10.7,37.5,1.5,0.0,57.7,-48.7,0.0
01:50,285.5,992.8,64.2,285.2,1021.6,25.9,27.4,10.7,37.8,1.4,0.0,32.1,-48.7,0.0
02:00,285.4,991.3,67.8,283.8,1024.5,25.9,27.5,10.7,39.9,1.4,0.0,24.0,-48.8,0.0
02:10,284.9,989.5,70.1,284.3,1012.5,25.9,27.5,10.7,37.6,1.2,0.0,14.7,-48.6,0.0
02:20,285.3,991.3,75.1,284.2,1012.3,25.9,27.5,10.7,36.0,1.0,0.0,0.0,-48.7,0.0
02:30,285.0,992.7,77.5,284.0,1009.3,25.9,27.6,10.7,36.0,0.9,0.0,0.0,-75.4,0.0
02:40,285.4,993.3,75.6,284.1,1015.1,26.0,27.3,10.7,35.9,0.7,0.0,0.0,-75.5,0.0
02:50,285.4,991.6,71.2,284.0,994.7,26.0,27.4,10.6,37.2,0.6,0.0,0.0,-75.3,0.0
03:00,285.6,991.6,87.4,285.0,996.6,25.9,27.5,10.6,34.5,0.6,0.0,0.0,-102.1,0.0
03:10,285.4,990.9,68.7,284.2,999.8,25.9,27.5,10.6,34.2,0.7,0.0,0.0,-101.8,0.0
03:20,285.5,992.3,71.3,284.0,999.0,21.6,27.4,10.6,34.4,0.7,0.0,0.0,-102.0,0.0
03:30,285.9,990.2,67.1,283.9,1013.9,13.4,27.4,10.6,34.1,0.6,0.0,0.0,-101.8,0.0
03:40,285.5,992.6,71.4,285.8,985.4,0.0,27.4,10.6,33.8,0.6,0.0,0.0,-101.9,0.0
03:50,285.3,994.1,72.4,284.6,995.3,0.0,27.5,10.6,33.9,0.8,0.0,0.0,-127.5,0.0
04:00,285.3,990.7,75.5,284.0,985.8,0.0,27.3,10.6,33.6,0.7,0.0,0.0,-127.6,0.0
04:10,284.9,979.4,73.6,282.4,992.8,0.0,27.4,10.6,33.7,0.6,0.0,0.0,-127.3,0.0
04:20,285.0,977.6,74.2,280.4,996.0,0.0,27.3,10.6,33.8,0.6,0.0,0.0,-127.3,0.0
04:30,285.2,972.9,75.5,277.1,1019.6,0.0,27.4,10.6,33.8,0.6,0.0,0.0,-126.2,0.0
04:40,285.0,968.2,68.9,278.0,991.8,0.0,27.5,10.6,33.6,0.5,0.0,0.0,-126.8,0.0
04:50,284.7,961.0,69.6,277.7,1018.6,0.0,27.4,10.6,33.9,0.6,0.0,0.0,-127.5,0.0
05:00,285.5,954.3,65.4,275.7,1010.6,0.0,27.4,10.6,35.2,0.5,0.0,0.0,-127.2,0.0
05:10,285.3,944.0,73.4,273.5,994.2,0.0,27.3,10.6,34.3,0.4,0.0,0.0,-127.4,0.0
05:20,285.3,930.4,76.4,272.5,985.4,0.0,27.3,10.6,33.1,0.4,0.0,0.0,-126.1,0.0
05:30,285.0,920.8,73.8,273.1,978.3,0.0,27.4,10.6,33.3,0.4,0.0,0.0,-126.7,0.0
05:40,285.5,924.6,92.2,274.8,971.3,0.0,27.3,10.6,38.9,0.4,0.0,0.0,-152.7,0.0
05:50,285.5,921.8,87.4,276.0,980.7,0.0,27.3,10.6,30.6,0.4,0.0,0.0,-152.3,0.0
06:00,285.0,908.9,72.5,279.3,1005.3,0.0,27.2,10.6,36.0,0.4,16.8,0.0,-152.6,0.0
06:10,284.9,893.1,77.2,279.4,1004.8,0.0,27.4,10.6,33.8,0.4,23.7,0.0,-151.9,0.0
06:20,285.2,885.7,77.5,284.1,1004.8,0.0,27.5,10.6,31.0,0.5,31.6,0.0,-152.8,0.0
06:30,285.6,887.5,72.2,284.7,989.7,0.0,27.5,10.6,32.0,0.7,41.2,0.0,-151.9,0.0
